"i","target_i","voltage","wind_velocity","rpm","tsr","efficiency"
"0.018","0.018","20.480","15.8272","3212.74","1.9769","0.8161"
"0.018","0.019","20.480","15.8256","3217.10","1.9798","0.8163"
"0.018","0.019","20.480","15.8256","3217.10","1.9798","0.8163"
"0.019","0.019","20.480","15.8348","3216.87","1.9785","0.8602"
"0.019","0.019","20.480","15.8348","3216.87","1.9785","0.8602"
"0.019","0.020","20.480","15.8376","3218.71","1.9793","0.8598"
"0.019","0.020","20.480","15.8376","3218.71","1.9793","0.8598"
"0.021","0.020","20.480","15.8320","3215.72","1.9781","0.9514"
"0.021","0.020","20.480","15.8320","3215.72","1.9781","0.9514"
"0.020","0.020","20.480","15.8424","3215.49","1.9767","0.9042"
"0.020","0.020","20.480","15.8424","3215.49","1.9767","0.9042"
"0.020","0.021","20.480","15.8212","3208.84","1.9752","0.9079"
"0.020","0.021","20.480","15.8212","3208.84","1.9752","0.9079"
"0.021","0.021","20.480","15.8324","3203.59","1.9706","0.9513"
"0.021","0.021","20.480","15.8324","3203.59","1.9706","0.9513"
"0.021","0.022","20.480","15.8716","3210.22","1.9698","0.9443"
"0.021","0.022","20.480","15.8716","3210.22","1.9698","0.9443"
"0.022","0.023","20.480","15.8764","3204.96","1.9660","0.9884"
"0.022","0.023","20.480","15.8764","3204.96","1.9660","0.9884"
"0.022","0.023","20.480","15.8616","3199.94","1.9647","0.9911"
"0.022","0.023","20.480","15.8616","3199.94","1.9647","0.9911"
"0.022","0.023","20.480","15.8204","3197.21","1.9682","0.9989"
"0.022","0.023","20.480","15.8204","3197.21","1.9682","0.9989"
"0.024","0.024","20.480","15.8028","3199.72","1.9719","1.0932"
"0.024","0.024","20.480","15.8028","3199.72","1.9719","1.0932"
"0.024","0.024","20.480","15.8184","3196.76","1.9682","1.0900"
"0.024","0.024","20.480","15.8184","3196.76","1.9682","1.0900"
"0.024","0.025","20.480","15.8316","3195.40","1.9657","1.0873"
"0.024","0.025","20.480","15.8316","3195.40","1.9657","1.0873"
"0.025","0.025","20.480","15.8424","3194.95","1.9641","1.1303"
"0.025","0.025","20.480","15.8424","3194.95","1.9641","1.1303"
"0.025","0.025","20.480","15.8416","3194.49","1.9639","1.1305"
"0.025","0.025","20.480","15.8416","3194.49","1.9639","1.1305"
"0.025","0.026","20.480","15.8588","3199.03","1.9645","1.1268"
"0.025","0.026","20.480","15.8588","3199.03","1.9645","1.1268"
"0.026","0.026","20.480","15.8744","3191.55","1.9580","1.1684"
"0.026","0.026","20.480","15.8744","3191.55","1.9580","1.1684"
"0.026","0.027","20.480","15.8776","3189.96","1.9566","1.1677"
"0.026","0.027","20.480","15.8776","3189.96","1.9566","1.1677"
"0.027","0.027","20.480","15.8816","3182.07","1.9513","1.2118"
"0.027","0.027","20.480","15.8816","3182.07","1.9513","1.2118"
"0.027","0.028","20.480","15.8432","3180.49","1.9551","1.2206"
"0.027","0.028","20.480","15.8432","3180.49","1.9551","1.2206"
"0.028","0.028","20.480","15.8660","3187.93","1.9568","1.2602"
"0.028","0.028","20.480","15.8660","3187.93","1.9568","1.2602"
"0.028","0.028","20.480","15.8804","3189.51","1.9560","1.2568"
"0.028","0.028","20.480","15.8804","3189.51","1.9560","1.2568"
"0.028","0.028","20.480","15.8832","3190.19","1.9561","1.2561"
"0.028","0.028","20.480","15.8832","3190.19","1.9561","1.2561"
"0.029","0.029","20.480","15.8580","3190.87","1.9596","1.3072"
"0.029","0.029","20.480","15.8580","3190.87","1.9596","1.3072"
"0.029","0.029","20.480","15.8720","3189.96","1.9573","1.3038"
"0.029","0.029","20.480","15.8720","3189.96","1.9573","1.3038"
"0.029","0.030","20.480","15.8608","3189.96","1.9587","1.3065"
"0.029","0.030","20.480","15.8608","3189.96","1.9587","1.3065"
"0.029","0.030","20.480","15.8264","3185.45","1.9602","1.3151"
"0.029","0.030","20.480","15.8264","3185.45","1.9602","1.3151"
"0.031","0.030","20.480","15.8304","3183.19","1.9583","1.4048"
"0.031","0.030","20.480","15.8304","3183.19","1.9583","1.4048"
"0.031","0.031","20.480","15.8032","3178.70","1.9589","1.4121"
"0.031","0.031","20.480","15.8032","3178.70","1.9589","1.4121"
