"i","target_i","voltage","wind_velocity","rpm","tsr","efficiency"
"0.067","0.068","5.210","15.1328","1050.79","0.6763","0.8842"
"0.067","0.068","5.210","15.1328","1050.79","0.6763","0.8842"
"0.070","0.069","5.220","15.1192","1040.66","0.6703","0.9280"
"0.070","0.069","5.220","15.1192","1040.66","0.6703","0.9280"
"0.069","0.070","5.090","15.1256","1038.38","0.6686","0.8908"
"0.069","0.070","5.090","15.1256","1038.38","0.6686","0.8908"
"0.070","0.070","4.840","15.1256","1038.86","0.6689","0.8594"
"0.070","0.070","4.840","15.1256","1038.86","0.6689","0.8594"
"0.070","0.071","4.950","15.1232","1040.04","0.6698","0.8793"
"0.070","0.071","4.950","15.1232","1040.04","0.6698","0.8793"
"0.073","0.071","4.700","15.1228","1034.51","0.6662","0.8708"
"0.073","0.071","4.700","15.1228","1034.51","0.6662","0.8708"
"0.072","0.071","4.820","15.1064","1029.71","0.6638","0.8835"
"0.072","0.071","4.820","15.1064","1029.71","0.6638","0.8835"
"0.072","0.072","4.630","15.1336","1025.69","0.6601","0.8443"
"0.072","0.072","4.630","15.1336","1025.69","0.6601","0.8443"
"0.072","0.073","5.350","15.1504","1026.30","0.6597","0.9723"
"0.072","0.073","5.350","15.1504","1026.30","0.6597","0.9723"
"0.075","0.074","5.140","15.1936","1026.04","0.6577","0.9648"
"0.075","0.074","5.140","15.1936","1026.04","0.6577","0.9648"
"0.075","0.074","5.130","15.2060","1026.51","0.6574","0.9604"
"0.075","0.074","5.130","15.2060","1026.51","0.6574","0.9604"
"0.075","0.075","5.300","15.2252","1024.06","0.6550","0.9886"
"0.075","0.075","5.300","15.2252","1024.06","0.6550","0.9886"
"0.076","0.075","5.090","15.2588","1016.93","0.6491","0.9557"
"0.076","0.075","5.090","15.2588","1016.93","0.6491","0.9557"
"0.074","0.076","4.550","15.2988","1013.88","0.6454","0.8254"
"0.074","0.076","4.550","15.2988","1013.88","0.6454","0.8254"
"0.075","0.076","4.800","15.3040","1006.60","0.6406","0.8816"
"0.075","0.076","4.800","15.3040","1006.60","0.6406","0.8816"
"0.077","0.077","4.760","15.3012","1003.28","0.6386","0.8980"
"0.077","0.077","4.760","15.3012","1003.28","0.6386","0.8980"
"0.077","0.078","4.500","15.3316","1004.43","0.6380","0.8440"
"0.077","0.078","4.500","15.3316","1004.43","0.6380","0.8440"
"0.080","0.079","4.980","15.3608","999.38","0.6336","0.9648"
"0.080","0.079","4.980","15.3608","999.38","0.6336","0.9648"
"0.080","0.079","4.250","15.3272","993.16","0.6311","0.8288"
"0.080","0.079","4.250","15.3272","993.16","0.6311","0.8288"
