"i","target_i","voltage","wind_velocity","rpm","tsr","efficiency"
"0.052","0.052","10.720","14.9236","1708.96","1.1152","1.4721"
"0.052","0.052","10.690","14.9532","1708.70","1.1129","1.4594"
"0.052","0.052","10.690","14.9532","1708.70","1.1129","1.4594"
"0.055","0.054","10.640","14.9844","1712.28","1.1129","1.5267"
"0.055","0.054","10.640","14.9844","1712.28","1.1129","1.5267"
"0.055","0.054","10.530","14.9836","1711.43","1.1124","1.5111"
"0.055","0.054","10.530","14.9836","1711.43","1.1124","1.5111"
"0.055","0.054","10.850","14.9776","1709.09","1.1113","1.5591"
"0.055","0.054","10.850","14.9776","1709.09","1.1113","1.5591"
"0.055","0.055","10.530","15.0080","1707.34","1.1079","1.5037"
"0.055","0.055","10.530","15.0080","1707.34","1.1079","1.5037"
"0.055","0.056","10.420","15.0088","1704.63","1.1061","1.4879"
"0.055","0.056","10.420","15.0088","1704.63","1.1061","1.4879"
"0.057","0.057","10.560","15.0132","1707.15","1.1074","1.5613"
"0.057","0.057","10.560","15.0132","1707.15","1.1074","1.5613"
"0.057","0.057","10.610","15.0300","1709.81","1.1079","1.5636"
"0.057","0.057","10.610","15.0300","1709.81","1.1079","1.5636"
"0.057","0.057","10.390","15.0372","1702.56","1.1027","1.5288"
"0.057","0.057","10.390","15.0372","1702.56","1.1027","1.5288"
"0.057","0.058","10.330","15.0720","1700.76","1.0990","1.5095"
"0.057","0.058","10.330","15.0720","1700.76","1.0990","1.5095"
"0.059","0.059","10.420","15.0592","1697.74","1.0979","1.5802"
"0.059","0.059","10.420","15.0592","1697.74","1.0979","1.5802"
"0.059","0.059","10.420","15.0456","1695.70","1.0976","1.5845"
"0.059","0.059","10.420","15.0456","1695.70","1.0976","1.5845"
"0.059","0.060","10.180","15.0544","1696.46","1.0975","1.5452"
"0.059","0.060","10.180","15.0544","1696.46","1.0975","1.5452"
"0.062","0.061","10.250","15.0588","1692.57","1.0946","1.6335"
"0.062","0.061","10.250","15.0588","1692.57","1.0946","1.6335"
"0.062","0.061","10.240","15.0444","1694.04","1.0966","1.6367"
"0.062","0.061","10.240","15.0444","1694.04","1.0966","1.6367"
"0.062","0.061","10.210","15.0396","1691.94","1.0956","1.6333"
"0.062","0.061","10.210","15.0396","1691.94","1.0956","1.6333"
"0.062","0.062","10.370","15.0200","1689.27","1.0953","1.6654"
"0.062","0.062","10.370","15.0200","1689.27","1.0953","1.6654"
"0.062","0.063","10.210","15.0380","1687.81","1.0931","1.6339"
"0.062","0.063","10.210","15.0380","1687.81","1.0931","1.6339"
"0.062","0.064","10.180","15.0820","1689.65","1.0911","1.6150"
"0.062","0.064","10.180","15.0820","1689.65","1.0911","1.6150"
"0.065","0.064","10.220","15.0812","1685.60","1.0885","1.7000"
"0.065","0.064","10.220","15.0812","1685.60","1.0885","1.7000"
"0.064","0.064","10.070","15.0512","1676.24","1.0846","1.6592"
"0.064","0.064","10.070","15.0512","1676.24","1.0846","1.6592"
"0.064","0.065","10.010","15.0208","1672.01","1.0841","1.6592"
"0.064","0.065","10.010","15.0208","1672.01","1.0841","1.6592"
"0.067","0.066","10.110","15.0248","1667.67","1.0810","1.7531"
"0.067","0.066","10.110","15.0248","1667.67","1.0810","1.7531"
"0.067","0.067","10.150","15.0320","1667.61","1.0804","1.7575"
"0.067","0.067","10.150","15.0320","1667.61","1.0804","1.7575"
"0.067","0.067","9.880","15.0204","1671.57","1.0838","1.7147"
"0.067","0.067","9.880","15.0204","1671.57","1.0838","1.7147"
"0.067","0.068","9.990","15.0192","1672.44","1.0845","1.7340"
"0.067","0.068","9.990","15.0192","1672.44","1.0845","1.7340"
"0.067","0.068","9.940","15.0076","1674.93","1.0869","1.7295"
"0.067","0.068","9.940","15.0076","1674.93","1.0869","1.7295"
"0.069","0.069","9.860","14.9776","1674.68","1.0889","1.7773"
"0.069","0.069","9.860","14.9776","1674.68","1.0889","1.7773"
"0.069","0.070","9.760","14.9880","1673.62","1.0875","1.7556"
"0.069","0.070","9.760","14.9880","1673.62","1.0875","1.7556"
"0.069","0.070","9.850","14.9624","1672.69","1.0887","1.7811"
"0.069","0.070","9.850","14.9624","1672.69","1.0887","1.7811"
"0.072","0.071","10.110","14.9784","1677.31","1.0906","1.9013"
"0.072","0.071","10.110","14.9784","1677.31","1.0906","1.9013"
"0.070","0.071","9.920","15.0012","1675.81","1.0880","1.8056"
"0.070","0.071","9.920","15.0012","1675.81","1.0880","1.8056"
"0.072","0.072","10.010","15.0016","1676.49","1.0884","1.8738"
"0.072","0.072","10.010","15.0016","1676.49","1.0884","1.8738"
"0.072","0.072","10.030","14.9936","1671.45","1.0857","1.8807"
"0.072","0.072","10.030","14.9936","1671.45","1.0857","1.8807"
"0.072","0.073","9.840","14.9852","1667.67","1.0838","1.8481"
"0.072","0.073","9.840","14.9852","1667.67","1.0838","1.8481"
"0.072","0.074","10.030","15.0036","1664.22","1.0803","1.8769"
"0.072","0.074","10.030","15.0036","1664.22","1.0803","1.8769"
"0.072","0.074","9.910","14.9836","1658.76","1.0781","1.8618"
"0.072","0.074","9.910","14.9836","1658.76","1.0781","1.8618"
"0.075","0.075","9.590","14.9700","1656.99","1.0780","1.8818"
"0.075","0.075","9.590","14.9700","1656.99","1.0780","1.8818"
"0.075","0.075","9.830","14.9788","1656.25","1.0769","1.9255"
"0.075","0.075","9.830","14.9788","1656.25","1.0769","1.9255"
"0.075","0.076","9.610","14.9704","1648.91","1.0727","1.8855"
