"i","target_i","voltage","wind_velocity","rpm","tsr","efficiency"
"0.025","0.026","15.330","14.8016","2268.52","1.4926","1.0375"
"0.027","0.027","15.450","14.7860","2262.36","1.4901","1.1326"
"0.027","0.027","15.450","14.7860","2262.36","1.4901","1.1326"
"0.027","0.028","15.460","14.8280","2262.36","1.4859","1.1238"
"0.027","0.028","15.460","14.8280","2262.36","1.4859","1.1238"
"0.028","0.028","15.190","14.8236","2244.86","1.4748","1.1461"
"0.028","0.028","15.190","14.8236","2244.86","1.4748","1.1461"
"0.028","0.028","15.290","14.8008","2255.44","1.4841","1.1590"
"0.028","0.028","15.290","14.8008","2255.44","1.4841","1.1590"
"0.028","0.029","15.500","14.8360","2256.46","1.4812","1.1666"
"0.028","0.029","15.500","14.8360","2256.46","1.4812","1.1666"
"0.029","0.029","15.140","14.8216","2255.22","1.4819","1.1837"
"0.029","0.029","15.140","14.8216","2255.22","1.4819","1.1837"
"0.029","0.030","15.120","14.8180","2256.46","1.4830","1.1830"
"0.029","0.030","15.120","14.8180","2256.46","1.4830","1.1830"
"0.031","0.031","15.190","14.8440","2252.73","1.4780","1.2637"
"0.031","0.031","15.190","14.8440","2252.73","1.4780","1.2637"
"0.031","0.032","15.210","14.8268","2257.82","1.4830","1.2698"
"0.031","0.032","15.210","14.8268","2257.82","1.4830","1.2698"
"0.032","0.032","15.060","14.7952","2251.83","1.4823","1.3061"
"0.032","0.032","15.060","14.7952","2251.83","1.4823","1.3061"
"0.032","0.032","15.180","14.8104","2251.94","1.4808","1.3126"
"0.032","0.032","15.180","14.8104","2251.94","1.4808","1.3126"
"0.032","0.033","15.030","14.7908","2243.07","1.4769","1.3048"
"0.032","0.033","15.030","14.7908","2243.07","1.4769","1.3048"
"0.034","0.034","15.030","14.8208","2241.96","1.4732","1.3778"
"0.034","0.034","15.030","14.8208","2241.96","1.4732","1.3778"
"0.034","0.035","15.080","14.7864","2244.42","1.4783","1.3921"
"0.034","0.035","15.080","14.7864","2244.42","1.4783","1.3921"
"0.035","0.035","15.010","14.8192","2245.54","1.4757","1.4171"
"0.035","0.035","15.010","14.8192","2245.54","1.4757","1.4171"
"0.035","0.035","14.940","14.8056","2246.10","1.4775","1.4142"
"0.035","0.035","14.940","14.8056","2246.10","1.4775","1.4142"
"0.035","0.036","15.140","14.8492","2240.06","1.4692","1.4206"
"0.035","0.036","15.140","14.8492","2240.06","1.4692","1.4206"
"0.037","0.037","15.070","14.8228","2247.22","1.4765","1.5028"
"0.037","0.037","15.070","14.8228","2247.22","1.4765","1.5028"
"0.037","0.037","14.910","14.8432","2253.97","1.4789","1.4808"
"0.037","0.037","14.910","14.8432","2253.97","1.4789","1.4808"
"0.037","0.038","14.980","14.8344","2256.12","1.4812","1.4904"
"0.037","0.038","14.980","14.8344","2256.12","1.4812","1.4904"
"0.039","0.039","14.860","14.8568","2254.65","1.4780","1.5512"
"0.039","0.039","14.860","14.8568","2254.65","1.4780","1.5512"
"0.039","0.039","15.000","14.8480","2244.86","1.4724","1.5687"
"0.039","0.039","15.000","14.8480","2244.86","1.4724","1.5687"
"0.039","0.040","14.810","14.8284","2247.78","1.4763","1.5550"
"0.039","0.040","14.810","14.8284","2247.78","1.4763","1.5550"
"0.041","0.041","14.830","14.8392","2243.52","1.4724","1.6333"
"0.041","0.041","14.830","14.8392","2243.52","1.4724","1.6333"
"0.041","0.041","14.840","14.8764","2241.62","1.4675","1.6221"
"0.041","0.041","14.840","14.8764","2241.62","1.4675","1.6221"
