"i","target_i","voltage","wind_velocity","rpm","tsr","efficiency"
"0.064","0.065","5.440","15.7384","1092.50","0.6760","0.7840"
"0.064","0.065","5.440","15.7384","1092.50","0.6760","0.7840"
"0.067","0.066","5.430","15.7384","1088.25","0.6734","0.8191"
"0.067","0.066","5.430","15.7384","1088.25","0.6734","0.8191"
"0.067","0.066","5.290","15.7100","1086.57","0.6736","0.8023"
"0.067","0.066","5.290","15.7100","1086.57","0.6736","0.8023"
"0.065","0.066","5.910","15.7100","1085.05","0.6726","0.8698"
"0.065","0.066","5.910","15.7100","1085.05","0.6726","0.8698"
"0.067","0.067","5.440","15.7384","1082.57","0.6699","0.8207"
"0.067","0.067","5.440","15.7384","1082.57","0.6699","0.8207"
"0.067","0.067","5.690","15.7384","1081.04","0.6689","0.8583"
"0.067","0.067","5.690","15.7384","1081.04","0.6689","0.8583"
"0.067","0.067","5.490","15.7100","1077.52","0.6680","0.8327"
"0.067","0.067","5.490","15.7100","1077.52","0.6680","0.8327"
"0.066","0.067","5.440","15.7636","1074.02","0.6635","0.8045"
"0.066","0.067","5.440","15.7636","1074.02","0.6635","0.8045"
"0.067","0.067","5.140","15.7080","1072.48","0.6649","0.7800"
"0.067","0.067","5.140","15.7080","1072.48","0.6649","0.7800"
"0.066","0.067","5.430","15.7924","1069.19","0.6594","0.7987"
"0.066","0.067","5.430","15.7924","1069.19","0.6594","0.7987"
"0.067","0.067","5.520","15.7364","1065.93","0.6597","0.8330"
"0.067","0.067","5.520","15.7364","1065.93","0.6597","0.8330"
"0.069","0.067","5.070","15.7956","1063.63","0.6558","0.7791"
"0.069","0.067","5.070","15.7956","1063.63","0.6558","0.7791"
"0.069","0.068","4.990","15.7684","1060.33","0.6549","0.7708"
"0.069","0.068","4.990","15.7684","1060.33","0.6549","0.7708"
"0.068","0.068","5.260","15.7400","1055.38","0.6530","0.8052"
"0.068","0.068","5.260","15.7400","1055.38","0.6530","0.8052"
"0.066","0.068","5.440","15.6840","1055.38","0.6553","0.8168"
"0.066","0.068","5.440","15.6840","1055.38","0.6553","0.8168"
"0.069","0.068","5.540","15.7648","1052.59","0.6503","0.8565"
"0.069","0.068","5.540","15.7648","1052.59","0.6503","0.8565"
"0.066","0.068","5.220","15.7900","1049.76","0.6475","0.7681"
"0.066","0.068","5.220","15.7900","1049.76","0.6475","0.7681"
"0.068","0.068","5.340","15.7340","1046.52","0.6478","0.8183"
"0.068","0.068","5.340","15.7340","1046.52","0.6478","0.8183"
"0.066","0.068","5.040","15.6844","1045.89","0.6494","0.7567"
"0.066","0.068","5.040","15.6844","1045.89","0.6494","0.7567"
"0.068","0.068","5.370","15.7404","1041.94","0.6447","0.8220"
"0.068","0.068","5.370","15.7404","1041.94","0.6447","0.8220"
"0.065","0.068","5.390","15.8212","1039.96","0.6402","0.7764"
"0.065","0.068","5.390","15.8212","1039.96","0.6402","0.7764"
"0.068","0.068","5.310","15.7928","1037.95","0.6401","0.8047"
"0.068","0.068","5.310","15.7928","1037.95","0.6401","0.8047"
"0.069","0.069","4.830","15.8772","1035.51","0.6352","0.7310"
"0.069","0.069","4.830","15.8772","1035.51","0.6352","0.7310"
"0.068","0.069","4.840","15.9616","1032.02","0.6297","0.7104"
"0.068","0.069","4.840","15.9616","1032.02","0.6297","0.7104"
"0.068","0.069","5.340","16.0172","1030.77","0.6267","0.7756"
"0.068","0.069","5.340","16.0172","1030.77","0.6267","0.7756"
"0.069","0.069","5.150","16.0456","1028.67","0.6244","0.7551"
"0.069","0.069","5.150","16.0456","1028.67","0.6244","0.7551"
"0.071","0.070","5.150","16.0172","1026.18","0.6239","0.7810"
"0.071","0.070","5.150","16.0172","1026.18","0.6239","0.7810"
"0.068","0.070","5.250","15.9900","1026.68","0.6253","0.7665"
"0.068","0.070","5.250","15.9900","1026.68","0.6253","0.7665"
"0.068","0.070","5.170","16.0184","1023.64","0.6224","0.7509"
"0.068","0.070","5.170","16.0184","1023.64","0.6224","0.7509"
"0.071","0.070","5.370","16.0436","1022.59","0.6207","0.8105"
"0.071","0.070","5.370","16.0436","1022.59","0.6207","0.8105"
"0.071","0.070","4.910","16.0184","1021.27","0.6209","0.7445"
"0.071","0.070","4.910","16.0184","1021.27","0.6209","0.7445"
"0.071","0.070","5.290","16.0468","1018.34","0.6180","0.7979"
"0.071","0.070","5.290","16.0468","1018.34","0.6180","0.7979"
"0.068","0.070","5.030","16.0216","1015.35","0.6172","0.7299"
"0.068","0.070","5.030","16.0216","1015.35","0.6172","0.7299"
"0.071","0.071","4.690","16.0488","1014.52","0.6156","0.7071"
"0.071","0.071","4.690","16.0488","1014.52","0.6156","0.7071"
"0.071","0.071","4.910","15.9932","1012.61","0.6166","0.7480"
"0.071","0.071","4.910","15.9932","1012.61","0.6166","0.7480"
"0.071","0.071","4.850","15.9932","1009.31","0.6146","0.7388"
"0.071","0.071","4.850","15.9932","1009.31","0.6146","0.7388"
"0.070","0.071","4.630","16.0204","1006.18","0.6117","0.6919"
"0.070","0.071","4.630","16.0204","1006.18","0.6117","0.6919"
"0.071","0.071","5.110","16.0760","1003.35","0.6078","0.7665"
"0.071","0.071","5.110","16.0760","1003.35","0.6078","0.7665"
"0.070","0.071","5.100","16.1296","998.08","0.6026","0.7468"
"0.070","0.071","5.100","16.1296","998.08","0.6026","0.7468"
"0.070","0.071","4.620","16.1856","995.78","0.5992","0.6695"
"0.070","0.071","4.620","16.1856","995.78","0.5992","0.6695"
"0.073","0.071","4.860","16.1604","995.23","0.5998","0.7379"
"0.073","0.071","4.860","16.1604","995.23","0.5998","0.7379"
"0.073","0.071","4.970","16.1068","993.60","0.6008","0.7621"
"0.073","0.071","4.970","16.1068","993.60","0.6008","0.7621"
"0.070","0.071","5.020","16.1628","993.08","0.5984","0.7305"
"0.070","0.071","5.020","16.1628","993.08","0.5984","0.7305"
"0.070","0.071","4.890","16.1072","992.92","0.6004","0.7190"
"0.070","0.071","4.890","16.1072","992.92","0.6004","0.7190"
"0.073","0.072","4.930","16.1072","990.63","0.5990","0.7560"
"0.073","0.072","4.930","16.1072","990.63","0.5990","0.7560"
"0.070","0.072","4.530","16.0264","989.63","0.6014","0.6762"
"0.070","0.072","4.530","16.0264","989.63","0.6014","0.6762"
"0.073","0.072","4.620","15.9400","987.82","0.6035","0.7310"
"0.073","0.072","4.620","15.9400","987.82","0.6035","0.7310"
"0.072","0.072","4.930","15.8844","987.61","0.6055","0.7775"
"0.072","0.072","4.930","15.8844","987.61","0.6055","0.7775"
"0.070","0.072","5.090","15.8844","987.19","0.6053","0.7803"
"0.070","0.072","5.090","15.8844","987.19","0.6053","0.7803"
"0.073","0.072","4.870","15.8288","986.57","0.6070","0.7868"
"0.073","0.072","4.870","15.8288","986.57","0.6070","0.7868"
"0.073","0.072","4.930","15.8004","984.90","0.6071","0.8009"
"0.073","0.072","4.930","15.8004","984.90","0.6071","0.8009"
"0.072","0.073","4.720","15.8288","984.60","0.6058","0.7521"
"0.072","0.073","4.720","15.8288","984.60","0.6058","0.7521"
"0.073","0.073","4.900","15.8844","981.25","0.6016","0.7834"
"0.073","0.073","4.900","15.8844","981.25","0.6016","0.7834"
"0.073","0.073","4.420","15.8288","980.33","0.6032","0.7142"
"0.073","0.073","4.420","15.8288","980.33","0.6032","0.7142"
"0.073","0.074","4.900","15.8532","978.35","0.6010","0.7880"
"0.073","0.074","4.900","15.8532","978.35","0.6010","0.7880"
"0.075","0.074","4.310","15.9028","974.39","0.5967","0.7054"
"0.075","0.074","4.310","15.9028","974.39","0.5967","0.7054"
"0.076","0.074","4.670","15.8744","971.26","0.5959","0.7787"
"0.076","0.074","4.670","15.8744","971.26","0.5959","0.7787"
"0.075","0.074","4.330","15.8460","966.89","0.5942","0.7163"
"0.075","0.074","4.330","15.8460","966.89","0.5942","0.7163"
"0.075","0.074","4.820","15.8188","964.08","0.5935","0.8016"
"0.075","0.074","4.820","15.8188","964.08","0.5935","0.8016"
"0.072","0.074","4.760","15.8460","958.10","0.5888","0.7560"
"0.072","0.074","4.760","15.8460","958.10","0.5888","0.7560"
"0.075","0.074","4.490","15.8748","954.87","0.5858","0.7388"
"0.075","0.074","4.490","15.8748","954.87","0.5858","0.7388"
"0.075","0.074","4.210","15.8748","953.86","0.5852","0.6927"
"0.075","0.074","4.210","15.8748","953.86","0.5852","0.6927"
"0.074","0.075","4.570","15.8748","945.96","0.5803","0.7420"
"0.074","0.075","4.570","15.8748","945.96","0.5803","0.7420"
"0.074","0.075","4.130","15.8748","941.23","0.5774","0.6705"
"0.074","0.075","4.130","15.8748","941.23","0.5774","0.6705"
"0.074","0.075","4.500","15.8476","939.44","0.5773","0.7344"
"0.074","0.075","4.500","15.8476","939.44","0.5773","0.7344"
"0.077","0.075","4.500","15.8192","938.42","0.5777","0.7683"
"0.077","0.075","4.500","15.8192","938.42","0.5777","0.7683"
"0.074","0.075","4.150","15.7920","933.19","0.5755","0.6845"
"0.074","0.075","4.150","15.7920","933.19","0.5755","0.6845"
"0.073","0.075","4.140","15.7920","929.33","0.5731","0.6735"
"0.073","0.075","4.140","15.7920","929.33","0.5731","0.6735"
"0.074","0.075","4.470","15.8476","926.14","0.5691","0.7296"
"0.074","0.075","4.470","15.8476","926.14","0.5691","0.7296"
"0.073","0.075","4.170","15.8760","922.51","0.5659","0.6677"
"0.073","0.075","4.170","15.8760","922.51","0.5659","0.6677"
"0.073","0.075","4.270","15.9316","918.35","0.5614","0.6766"
"0.073","0.075","4.270","15.9316","918.35","0.5614","0.6766"
"0.076","0.075","3.890","15.9620","913.88","0.5576","0.6380"
"0.076","0.075","3.890","15.9620","913.88","0.5576","0.6380"
"0.073","0.076","3.960","15.9892","908.49","0.5534","0.6208"
"0.073","0.076","3.960","15.9892","908.49","0.5534","0.6208"
"0.076","0.076","4.020","15.9048","904.49","0.5538","0.6665"
"0.076","0.076","4.020","15.9048","904.49","0.5538","0.6665"
"0.076","0.076","3.720","15.9320","902.35","0.5516","0.6136"
"0.076","0.076","3.720","15.9320","902.35","0.5516","0.6136"
"0.076","0.076","4.330","15.9048","900.27","0.5513","0.7180"
"0.076","0.076","4.330","15.9048","900.27","0.5513","0.7180"
"0.076","0.076","4.330","15.9048","897.74","0.5497","0.7180"
"0.076","0.076","4.330","15.9048","897.74","0.5497","0.7180"
"0.076","0.076","3.870","15.8204","895.35","0.5512","0.6520"
"0.076","0.076","3.870","15.8204","895.35","0.5512","0.6520"
"0.076","0.076","4.110","15.8760","893.66","0.5482","0.6853"
"0.076","0.076","4.110","15.8760","893.66","0.5482","0.6853"
"0.075","0.077","3.970","15.7708","887.68","0.5482","0.6664"
"0.075","0.077","3.970","15.7708","887.68","0.5482","0.6664"
"0.075","0.077","3.990","15.6928","884.58","0.5490","0.6798"
"0.075","0.077","3.990","15.6928","884.58","0.5490","0.6798"
"0.078","0.077","3.480","15.7464","880.84","0.5448","0.6102"
"0.078","0.077","3.480","15.7464","880.84","0.5448","0.6102"
"0.078","0.077","3.940","15.7748","875.49","0.5405","0.6872"
"0.078","0.077","3.940","15.7748","875.49","0.5405","0.6872"
"0.079","0.078","3.960","15.8020","872.01","0.5374","0.6958"
"0.079","0.078","3.960","15.8020","872.01","0.5374","0.6958"
"0.078","0.078","3.400","15.8020","868.60","0.5353","0.5900"
"0.078","0.078","3.400","15.8020","868.60","0.5353","0.5900"
"0.078","0.078","3.680","15.8828","864.71","0.5302","0.6288"
"0.078","0.078","3.680","15.8828","864.71","0.5302","0.6288"
"0.078","0.078","3.390","15.9860","860.08","0.5240","0.5681"
"0.078","0.078","3.390","15.9860","860.08","0.5240","0.5681"
"0.078","0.078","3.490","15.9576","856.05","0.5224","0.5880"
"0.078","0.078","3.490","15.9576","856.05","0.5224","0.5880"
"0.078","0.078","3.550","15.9040","853.15","0.5224","0.6042"
"0.078","0.078","3.550","15.9040","853.15","0.5224","0.6042"
"0.078","0.078","3.320","15.9848","848.84","0.5172","0.5566"
"0.078","0.078","3.320","15.9848","848.84","0.5172","0.5566"
"0.078","0.079","3.750","15.9576","846.19","0.5164","0.6318"
"0.078","0.079","3.750","15.9576","846.19","0.5164","0.6318"
"0.079","0.079","3.600","15.9848","841.46","0.5127","0.6112"
"0.079","0.079","3.600","15.9848","841.46","0.5127","0.6112"
"0.080","0.079","3.590","16.0384","836.78","0.5081","0.6111"
"0.080","0.079","3.590","16.0384","836.78","0.5081","0.6111"
"0.077","0.079","3.590","16.0384","832.50","0.5055","0.5881"
"0.077","0.079","3.590","16.0384","832.50","0.5055","0.5881"
"0.077","0.079","3.560","16.0100","828.24","0.5038","0.5863"
"0.077","0.079","3.560","16.0100","828.24","0.5038","0.5863"
"0.079","0.079","3.260","16.0100","825.12","0.5019","0.5508"
"0.079","0.079","3.260","16.0100","825.12","0.5019","0.5508"
"0.079","0.079","3.200","16.0660","822.00","0.4983","0.5351"
"0.079","0.079","3.200","16.0660","822.00","0.4983","0.5351"
"0.079","0.079","3.060","16.0944","816.75","0.4942","0.5089"
"0.079","0.079","3.060","16.0944","816.75","0.4942","0.5089"
"0.079","0.079","3.590","16.0944","812.48","0.4916","0.5971"
"0.079","0.079","3.590","16.0944","812.48","0.4916","0.5971"
"0.081","0.079","2.970","16.0944","806.95","0.4883","0.5066"
"0.081","0.079","2.970","16.0944","806.95","0.4883","0.5066"
"0.078","0.079","2.910","16.1216","801.57","0.4842","0.4755"
"0.078","0.079","2.910","16.1216","801.57","0.4842","0.4755"
"0.080","0.080","2.870","16.0932","796.56","0.4820","0.4835"
"0.080","0.080","2.870","16.0932","796.56","0.4820","0.4835"
"0.078","0.080","3.210","16.1492","791.95","0.4776","0.5219"
"0.078","0.080","3.210","16.1492","791.95","0.4776","0.5219"
"0.081","0.080","2.770","16.0936","787.67","0.4767","0.4725"
"0.081","0.080","2.770","16.0936","787.67","0.4767","0.4725"
"0.080","0.081","2.720","16.1744","782.80","0.4713","0.4514"
"0.080","0.081","2.720","16.1744","782.80","0.4713","0.4514"
"0.080","0.081","2.940","16.1744","778.58","0.4688","0.4879"
"0.080","0.081","2.940","16.1744","778.58","0.4688","0.4879"
"0.080","0.081","2.710","16.0936","773.78","0.4682","0.4565"
"0.080","0.081","2.710","16.0936","773.78","0.4682","0.4565"
"0.083","0.081","2.980","16.0652","766.65","0.4648","0.5235"
"0.083","0.081","2.980","16.0652","766.65","0.4648","0.5235"
"0.083","0.081","2.730","16.1188","762.24","0.4605","0.4749"
"0.083","0.081","2.730","16.1188","762.24","0.4605","0.4749"
"0.083","0.081","2.880","16.1472","758.42","0.4574","0.4983"
"0.083","0.081","2.880","16.1472","758.42","0.4574","0.4983"
"0.082","0.081","2.750","16.0664","754.23","0.4572","0.4773"
"0.082","0.081","2.750","16.0664","754.23","0.4572","0.4773"
"0.082","0.081","2.810","16.0412","747.04","0.4535","0.4900"
"0.082","0.081","2.810","16.0412","747.04","0.4535","0.4900"
"0.082","0.082","2.620","16.0412","738.29","0.4482","0.4568"
"0.082","0.082","2.620","16.0412","738.29","0.4482","0.4568"
"0.081","0.082","2.350","16.0412","734.77","0.4461","0.4049"
"0.081","0.082","2.350","16.0412","734.77","0.4461","0.4049"
"0.082","0.082","2.750","16.0160","729.00","0.4433","0.4818"
"0.082","0.082","2.750","16.0160","729.00","0.4433","0.4818"
"0.081","0.082","2.640","15.9872","723.93","0.4410","0.4593"
"0.081","0.082","2.640","15.9872","723.93","0.4410","0.4593"
"0.081","0.082","2.470","15.9600","721.20","0.4401","0.4320"
"0.081","0.082","2.470","15.9600","721.20","0.4401","0.4320"
"0.081","0.082","2.680","15.9348","714.07","0.4364","0.4710"
"0.081","0.082","2.680","15.9348","714.07","0.4364","0.4710"
"0.081","0.082","2.390","15.8792","711.29","0.4362","0.4244"
"0.081","0.082","2.390","15.8792","711.29","0.4362","0.4244"
"0.080","0.082","2.180","15.8232","704.68","0.4337","0.3864"
"0.080","0.082","2.180","15.8232","704.68","0.4337","0.3864"
"0.080","0.082","2.430","15.8232","697.39","0.4292","0.4307"
"0.080","0.082","2.430","15.8232","697.39","0.4292","0.4307"
"0.083","0.082","2.350","15.8516","694.48","0.4267","0.4300"
"0.083","0.082","2.350","15.8516","694.48","0.4267","0.4300"
"0.082","0.083","2.110","15.7960","688.76","0.4247","0.3853"
"0.082","0.083","2.110","15.7960","688.76","0.4247","0.3853"
"0.082","0.083","1.980","15.7960","680.84","0.4198","0.3617"
"0.082","0.083","1.980","15.7960","680.84","0.4198","0.3617"
"0.082","0.083","2.010","15.8244","671.67","0.4134","0.3651"
"0.082","0.083","2.010","15.8244","671.67","0.4134","0.3651"
"0.081","0.083","2.120","15.8244","667.27","0.4107","0.3803"
"0.081","0.083","2.120","15.8244","667.27","0.4107","0.3803"
"0.082","0.083","2.200","15.8780","658.88","0.4041","0.3956"
"0.082","0.083","2.200","15.8780","658.88","0.4041","0.3956"
"0.081","0.083","2.120","15.8508","652.37","0.4008","0.3784"
"0.081","0.083","2.120","15.8508","652.37","0.4008","0.3784"
"0.081","0.083","2.120","15.9316","649.28","0.3969","0.3727"
"0.081","0.083","2.120","15.9316","649.28","0.3969","0.3727"
"0.084","0.084","1.910","15.8780","642.47","0.3941","0.3517"
"0.084","0.084","1.910","15.8780","642.47","0.3941","0.3517"
"0.084","0.084","1.640","15.8508","638.99","0.3926","0.3037"
"0.084","0.084","1.640","15.8508","638.99","0.3926","0.3037"
"0.084","0.084","2.020","15.9064","631.34","0.3865","0.3701"
"0.084","0.084","2.020","15.9064","631.34","0.3865","0.3701"
"0.083","0.084","1.700","15.9844","628.06","0.3827","0.3033"
"0.083","0.084","1.700","15.9844","628.06","0.3827","0.3033"
"0.086","0.085","1.800","15.9592","622.58","0.3799","0.3343"
"0.086","0.085","1.800","15.9592","622.58","0.3799","0.3343"
"0.086","0.085","1.800","15.9592","619.83","0.3782","0.3343"
"0.086","0.085","1.800","15.9592","619.83","0.3782","0.3343"
"0.085","0.085","1.630","16.0148","606.12","0.3686","0.2962"
"0.085","0.085","1.630","16.0148","606.12","0.3686","0.2962"
"0.085","0.085","1.670","15.9368","597.54","0.3652","0.3077"
"0.085","0.085","1.670","15.9368","597.54","0.3652","0.3077"
"0.084","0.085","1.530","15.8808","592.21","0.3632","0.2816"
"0.084","0.085","1.530","15.8808","592.21","0.3632","0.2816"
"0.083","0.085","1.520","15.8808","579.34","0.3553","0.2766"
"0.083","0.085","1.520","15.8808","579.34","0.3553","0.2766"
"0.083","0.085","1.430","15.9304","573.89","0.3508","0.2577"
"0.083","0.085","1.430","15.9304","573.89","0.3508","0.2577"
"0.085","0.086","1.350","16.0148","562.59","0.3421","0.2453"
"0.085","0.086","1.350","16.0148","562.59","0.3421","0.2453"
"0.085","0.086","1.090","16.0956","556.47","0.3367","0.1951"
"0.085","0.086","1.090","16.0956","556.47","0.3367","0.1951"
"0.087","0.086","0.970","16.1208","543.44","0.3283","0.1768"
"0.087","0.086","0.970","16.1208","543.44","0.3283","0.1768"
"0.087","0.086","0.950","16.1764","537.10","0.3234","0.1713"
"0.087","0.086","0.950","16.1764","537.10","0.3234","0.1713"
"0.086","0.086","1.050","16.2608","530.70","0.3178","0.1843"
"0.086","0.086","1.050","16.2608","530.70","0.3178","0.1843"
"0.086","0.086","0.780","16.2052","515.18","0.3096","0.1384"
"0.086","0.086","0.780","16.2052","515.18","0.3096","0.1384"
"0.086","0.086","0.780","16.1496","507.34","0.3059","0.1398"
"0.086","0.086","0.780","16.1496","507.34","0.3059","0.1398"
"0.085","0.086","0.720","16.1208","500.66","0.3025","0.1282"
"0.085","0.086","0.720","16.1208","500.66","0.3025","0.1282"
"0.087","0.086","0.640","16.2052","493.83","0.2968","0.1149"
"0.087","0.086","0.640","16.2052","493.83","0.2968","0.1149"
"0.085","0.086","0.580","16.2548","485.74","0.2910","0.1008"
"0.085","0.086","0.580","16.2548","485.74","0.2910","0.1008"
"0.088","0.086","0.450","16.2548","467.79","0.2803","0.0809"
"0.088","0.086","0.450","16.2548","467.79","0.2803","0.0809"
"0.084","0.087","0.390","16.2012","467.79","0.2812","0.0677"
"0.084","0.087","0.390","16.2012","467.79","0.2812","0.0677"
"0.084","0.087","0.290","16.2012","448.03","0.2693","0.0504"
"0.084","0.087","0.290","16.2012","448.03","0.2693","0.0504"
"0.085","0.087","0.190","16.2012","437.51","0.2630","0.0334"
"0.085","0.087","0.190","16.2012","437.51","0.2630","0.0334"
"0.084","0.087","0.180","16.2012","425.93","0.2560","0.0312"
"0.084","0.087","0.180","16.2012","425.93","0.2560","0.0312"
"0.081","0.087","0.090","16.2284","414.47","0.2487","0.0150"
"0.081","0.087","0.090","16.2284","414.47","0.2487","0.0150"
