"i","target_i","voltage","wind_velocity","rpm","tsr","efficiency"
"0.015","0.016","13.970","15.7480","2007.16","1.2413","0.4711"
"0.015","0.016","14.060","15.7816","2009.13","1.2398","0.4710"
"0.015","0.016","14.060","15.7816","2009.13","1.2398","0.4710"
"0.016","0.016","13.870","15.7368","2008.59","1.2430","0.4998"
"0.016","0.016","13.870","15.7368","2008.59","1.2430","0.4998"
"0.016","0.017","13.990","15.7532","2009.85","1.2425","0.5025"
"0.016","0.017","13.990","15.7532","2009.85","1.2425","0.5025"
"0.017","0.017","13.990","15.7308","2011.65","1.2454","0.5362"
"0.017","0.017","13.990","15.7308","2011.65","1.2454","0.5362"
"0.017","0.017","14.050","15.7432","2011.65","1.2444","0.5374"
"0.017","0.017","14.050","15.7432","2011.65","1.2444","0.5374"
"0.017","0.017","13.850","15.7236","2008.14","1.2438","0.5318"
"0.017","0.017","13.850","15.7236","2008.14","1.2438","0.5318"
"0.017","0.017","13.910","15.7588","2005.64","1.2395","0.5304"
"0.017","0.017","13.910","15.7588","2005.64","1.2395","0.5304"
"0.017","0.018","13.890","15.7448","2007.07","1.2415","0.5310"
"0.017","0.018","13.890","15.7448","2007.07","1.2415","0.5310"
"0.018","0.018","13.910","15.7832","2009.13","1.2397","0.5590"
"0.018","0.018","13.910","15.7832","2009.13","1.2397","0.5590"
"0.018","0.019","13.830","15.7856","2013.90","1.2425","0.5554"
"0.018","0.019","13.830","15.7856","2013.90","1.2425","0.5554"
"0.019","0.019","13.880","15.8052","2014.53","1.2413","0.5863"
"0.019","0.019","13.880","15.8052","2014.53","1.2413","0.5863"
"0.019","0.019","13.790","15.7788","2010.93","1.2412","0.5854"
"0.019","0.019","13.790","15.7788","2010.93","1.2412","0.5854"
"0.019","0.020","13.980","15.8176","2010.21","1.2377","0.5891"
"0.019","0.020","13.980","15.8176","2010.21","1.2377","0.5891"
"0.020","0.020","13.730","15.8008","2008.05","1.2377","0.6110"
"0.020","0.020","13.730","15.8008","2008.05","1.2377","0.6110"
"0.020","0.020","13.860","15.8268","2011.29","1.2376","0.6138"
"0.020","0.020","13.860","15.8268","2011.29","1.2376","0.6138"
"0.020","0.021","13.820","15.7920","2008.14","1.2384","0.6160"
"0.020","0.021","13.820","15.7920","2008.14","1.2384","0.6160"
"0.021","0.021","13.730","15.7668","2007.70","1.2401","0.6456"
"0.021","0.021","13.730","15.7668","2007.70","1.2401","0.6456"
"0.021","0.021","13.640","15.7460","1998.96","1.2364","0.6439"
"0.021","0.021","13.640","15.7460","1998.96","1.2364","0.6439"
"0.021","0.022","13.560","15.7576","1991.53","1.2309","0.6389"
"0.021","0.022","13.560","15.7576","1991.53","1.2309","0.6389"
"0.022","0.023","13.540","15.7784","1986.78","1.2263","0.6657"
"0.022","0.023","13.540","15.7784","1986.78","1.2263","0.6657"
"0.022","0.023","13.600","15.6896","1985.11","1.2322","0.6800"
"0.022","0.023","13.600","15.6896","1985.11","1.2322","0.6800"
"0.023","0.023","13.570","15.7056","1981.44","1.2287","0.7071"
"0.023","0.023","13.570","15.7056","1981.44","1.2287","0.7071"
"0.023","0.024","13.480","15.7280","1977.26","1.2243","0.6994"
"0.023","0.024","13.480","15.7280","1977.26","1.2243","0.6994"
"0.024","0.024","13.370","15.7296","1978.04","1.2247","0.7238"
"0.024","0.024","13.370","15.7296","1978.04","1.2247","0.7238"
"0.024","0.024","13.510","15.7516","1977.78","1.2228","0.7281"
