"i","target_i","voltage","wind_velocity","rpm","tsr","efficiency"
"0.027","0.027","6.160","14.9300","1031.26","0.6727","0.4386"
"0.027","0.027","6.000","14.9296","1030.70","0.6724","0.4273"
"0.027","0.027","6.000","14.9296","1030.70","0.6724","0.4273"
"0.027","0.028","5.990","14.9272","1029.42","0.6716","0.4267"
"0.027","0.028","5.990","14.9272","1029.42","0.6716","0.4267"
"0.028","0.028","6.030","14.9096","1031.29","0.6736","0.4470"
"0.028","0.028","6.030","14.9096","1031.29","0.6736","0.4470"
"0.028","0.029","6.070","14.8984","1030.06","0.6733","0.4512"
"0.028","0.029","6.070","14.8984","1030.06","0.6733","0.4512"
"0.028","0.029","6.380","14.9232","1029.97","0.6722","0.4717"
"0.028","0.029","6.380","14.9232","1029.97","0.6722","0.4717"
"0.030","0.030","5.890","14.9144","1030.86","0.6731","0.4675"
"0.030","0.030","5.890","14.9144","1030.86","0.6731","0.4675"
"0.030","0.030","5.860","14.9480","1032.42","0.6726","0.4620"
"0.030","0.030","5.860","14.9480","1032.42","0.6726","0.4620"
"0.030","0.031","6.290","14.9348","1031.81","0.6728","0.4972"
"0.030","0.031","6.290","14.9348","1031.81","0.6728","0.4972"
"0.032","0.032","5.890","14.9332","1028.11","0.6705","0.4969"
"0.032","0.032","5.890","14.9332","1028.11","0.6705","0.4969"
"0.031","0.032","6.080","14.9348","1025.18","0.6685","0.4967"
"0.031","0.032","6.080","14.9348","1025.18","0.6685","0.4967"
"0.033","0.033","5.870","14.9156","1024.55","0.6690","0.5124"
"0.033","0.033","5.870","14.9156","1024.55","0.6690","0.5124"
"0.033","0.034","5.780","14.9064","1024.20","0.6692","0.5054"
"0.033","0.034","5.780","14.9064","1024.20","0.6692","0.5054"
"0.033","0.034","5.690","14.8560","1022.27","0.6702","0.5028"
"0.033","0.034","5.690","14.8560","1022.27","0.6702","0.5028"
"0.035","0.035","5.640","14.8612","1021.13","0.6692","0.5279"
"0.035","0.035","5.640","14.8612","1021.13","0.6692","0.5279"
"0.035","0.035","5.720","14.8656","1019.97","0.6682","0.5349"
"0.035","0.035","5.720","14.8656","1019.97","0.6682","0.5349"
"0.035","0.036","5.520","14.8880","1019.79","0.6671","0.5139"
"0.035","0.036","5.520","14.8880","1019.79","0.6671","0.5139"
"0.036","0.037","5.570","14.8908","1019.58","0.6668","0.5330"
"0.036","0.037","5.570","14.8908","1019.58","0.6668","0.5330"
"0.037","0.037","5.690","14.9048","1018.96","0.6658","0.5580"
"0.037","0.037","5.690","14.9048","1018.96","0.6658","0.5580"
"0.037","0.038","6.000","14.9036","1018.77","0.6657","0.5887"
"0.037","0.038","6.000","14.9036","1018.77","0.6657","0.5887"
"0.039","0.039","5.750","14.8952","1018.50","0.6659","0.5958"
"0.039","0.039","5.750","14.8952","1018.50","0.6659","0.5958"
"0.039","0.039","5.500","14.9132","1017.92","0.6647","0.5677"
"0.039","0.039","5.500","14.9132","1017.92","0.6647","0.5677"
"0.039","0.039","5.980","14.9160","1018.20","0.6648","0.6168"
"0.039","0.039","5.980","14.9160","1018.20","0.6648","0.6168"
"0.039","0.040","5.460","14.9380","1017.64","0.6635","0.5606"
"0.039","0.040","5.460","14.9380","1017.64","0.6635","0.5606"
"0.041","0.041","5.900","14.9660","1016.77","0.6617","0.6334"
"0.041","0.041","5.900","14.9660","1016.77","0.6617","0.6334"
"0.041","0.041","5.520","14.9632","1014.89","0.6606","0.5929"
"0.041","0.041","5.520","14.9632","1014.89","0.6606","0.5929"
"0.041","0.042","5.830","14.9636","1014.14","0.6600","0.6261"
"0.041","0.042","5.830","14.9636","1014.14","0.6600","0.6261"
"0.043","0.043","5.850","14.9892","1012.56","0.6579","0.6555"
"0.043","0.043","5.850","14.9892","1012.56","0.6579","0.6555"
"0.043","0.043","5.380","15.0056","1011.45","0.6565","0.6009"
"0.043","0.043","5.380","15.0056","1011.45","0.6565","0.6009"
"0.043","0.043","5.310","15.0080","1012.31","0.6569","0.5928"
"0.043","0.043","5.310","15.0080","1012.31","0.6569","0.5928"
"0.045","0.045","5.450","15.0440","1014.18","0.6565","0.6321"
"0.045","0.045","5.450","15.0440","1014.18","0.6565","0.6321"
"0.045","0.045","5.210","15.0688","1015.10","0.6561","0.6013"
"0.045","0.045","5.210","15.0688","1015.10","0.6561","0.6013"
"0.044","0.046","5.600","15.0644","1015.23","0.6563","0.6327"
"0.044","0.046","5.600","15.0644","1015.23","0.6563","0.6327"
"0.047","0.046","5.800","15.0460","1013.86","0.6562","0.7025"
"0.047","0.046","5.800","15.0460","1013.86","0.6562","0.7025"
"0.047","0.046","5.560","15.0508","1010.72","0.6540","0.6727"
"0.047","0.046","5.560","15.0508","1010.72","0.6540","0.6727"
"0.047","0.048","5.440","15.0576","1009.18","0.6527","0.6574"
"0.047","0.048","5.440","15.0576","1009.18","0.6527","0.6574"
"0.049","0.048","5.250","15.0888","1007.26","0.6501","0.6574"
"0.049","0.048","5.250","15.0888","1007.26","0.6501","0.6574"
"0.047","0.048","5.190","15.0892","1007.82","0.6505","0.6232"
"0.047","0.048","5.190","15.0892","1007.82","0.6505","0.6232"
"0.049","0.049","5.590","15.0888","1008.66","0.6510","0.6999"
"0.049","0.049","5.590","15.0888","1008.66","0.6510","0.6999"
"0.049","0.050","5.790","15.0720","1006.92","0.6506","0.7273"
"0.049","0.050","5.790","15.0720","1006.92","0.6506","0.7273"
"0.049","0.050","5.770","15.0844","1007.17","0.6503","0.7230"
"0.049","0.050","5.770","15.0844","1007.17","0.6503","0.7230"
"0.051","0.051","5.600","15.0700","1006.38","0.6504","0.7325"
"0.051","0.051","5.600","15.0700","1006.38","0.6504","0.7325"
