"i","target_i","voltage","wind_velocity","rpm","tsr","efficiency"
"0.027","0.028","1.340","15.4716","408.67","0.2572","0.0858"
"0.027","0.028","1.340","15.4716","408.67","0.2572","0.0858"
"0.028","0.028","1.300","15.4712","411.13","0.2588","0.0863"
"0.028","0.028","1.300","15.4712","411.13","0.2588","0.0863"
"0.029","0.028","1.590","15.4468","411.94","0.2597","0.1098"
"0.029","0.028","1.590","15.4468","411.94","0.2597","0.1098"
"0.029","0.029","1.410","15.4740","413.02","0.2599","0.0969"
"0.029","0.029","1.410","15.4740","413.02","0.2599","0.0969"
"0.029","0.030","1.540","15.5032","416.19","0.2614","0.1053"
"0.029","0.030","1.540","15.5032","416.19","0.2614","0.1053"
"0.030","0.030","1.400","15.5196","416.59","0.2614","0.0986"
"0.030","0.030","1.400","15.5196","416.59","0.2614","0.0986"
"0.030","0.031","1.460","15.5204","416.74","0.2615","0.1028"
"0.030","0.031","1.460","15.5204","416.74","0.2615","0.1028"
"0.031","0.032","1.300","15.5144","414.08","0.2599","0.0947"
"0.031","0.032","1.300","15.5144","414.08","0.2599","0.0947"
"0.031","0.032","1.190","15.5200","414.44","0.2601","0.0866"
"0.031","0.032","1.190","15.5200","414.44","0.2601","0.0866"
"0.033","0.033","1.280","15.4820","416.82","0.2622","0.0998"
"0.033","0.033","1.280","15.4820","416.82","0.2622","0.0998"
"0.032","0.034","1.140","15.4848","413.22","0.2599","0.0863"
"0.032","0.034","1.140","15.4848","413.22","0.2599","0.0863"
"0.033","0.034","1.080","15.4560","400.58","0.2524","0.0846"
"0.033","0.034","1.080","15.4560","400.58","0.2524","0.0846"
"0.032","0.035","0.990","15.4476","400.58","0.2525","0.0755"
"0.032","0.035","0.990","15.4476","400.58","0.2525","0.0755"
"0.035","0.035","1.150","15.4364","397.12","0.2505","0.0962"
"0.035","0.035","1.150","15.4364","397.12","0.2505","0.0962"
"0.036","0.036","1.070","15.3964","394.14","0.2493","0.0926"
"0.036","0.036","1.070","15.3964","394.14","0.2493","0.0926"
"0.036","0.037","1.230","15.4004","394.14","0.2492","0.1065"
"0.036","0.037","1.230","15.4004","394.14","0.2492","0.1065"
"0.036","0.037","1.120","15.3940","394.80","0.2498","0.0970"
"0.036","0.037","1.120","15.3940","394.80","0.2498","0.0970"
"0.038","0.037","0.970","15.3744","395.35","0.2504","0.0891"
"0.038","0.037","0.970","15.3744","395.35","0.2504","0.0891"
"0.038","0.038","0.910","15.3692","395.35","0.2505","0.0837"
"0.038","0.038","0.910","15.3692","395.35","0.2505","0.0837"
"0.038","0.039","0.760","15.3240","395.41","0.2513","0.0705"
"0.038","0.039","0.760","15.3240","395.41","0.2513","0.0705"
"0.039","0.039","0.710","15.3432","387.51","0.2460","0.0673"
"0.039","0.039","0.710","15.3432","387.51","0.2460","0.0673"
"0.039","0.040","0.740","15.3656","387.51","0.2456","0.0699"
"0.039","0.040","0.740","15.3656","387.51","0.2456","0.0699"
"0.041","0.041","0.710","15.3488","381.03","0.2418","0.0706"
"0.041","0.041","0.710","15.3488","381.03","0.2418","0.0706"
"0.040","0.041","0.980","15.3604","379.66","0.2407","0.0949"
"0.040","0.041","0.980","15.3604","379.66","0.2407","0.0949"
"0.040","0.042","0.810","15.3852","382.11","0.2419","0.0781"
"0.040","0.042","0.810","15.3852","382.11","0.2419","0.0781"
"0.042","0.043","0.880","15.3600","386.50","0.2451","0.0896"
"0.042","0.043","0.880","15.3600","386.50","0.2451","0.0896"
"0.042","0.043","0.750","15.3512","387.89","0.2461","0.0764"
"0.042","0.043","0.750","15.3512","387.89","0.2461","0.0764"
"0.041","0.043","0.770","15.3484","385.13","0.2444","0.0767"
"0.041","0.043","0.770","15.3484","385.13","0.2444","0.0767"
"0.044","0.044","0.620","15.3180","378.76","0.2408","0.0667"
"0.044","0.044","0.620","15.3180","378.76","0.2408","0.0667"
"0.046","0.045","0.640","15.3040","374.10","0.2381","0.0720"
"0.046","0.045","0.640","15.3040","374.10","0.2381","0.0720"
"0.046","0.046","0.740","15.2820","371.94","0.2370","0.0836"
"0.046","0.046","0.740","15.2820","371.94","0.2370","0.0836"
"0.045","0.046","0.600","15.2904","373.29","0.2378","0.0663"
"0.045","0.046","0.600","15.2904","373.29","0.2378","0.0663"
"0.044","0.046","0.610","15.2928","372.61","0.2373","0.0658"
"0.044","0.046","0.610","15.2928","372.61","0.2373","0.0658"
"0.047","0.047","0.730","15.2976","371.21","0.2363","0.0841"
"0.047","0.047","0.730","15.2976","371.21","0.2363","0.0841"
"0.047","0.048","0.570","15.3004","372.30","0.2370","0.0657"
"0.047","0.048","0.570","15.3004","372.30","0.2370","0.0657"
"0.049","0.048","0.900","15.2832","377.24","0.2404","0.1084"
"0.049","0.048","0.900","15.2832","377.24","0.2404","0.1084"
"0.050","0.049","0.780","15.3340","383.63","0.2437","0.0949"
"0.050","0.049","0.780","15.3340","383.63","0.2437","0.0949"
"0.051","0.050","0.810","15.3392","388.94","0.2469","0.1004"
"0.051","0.050","0.810","15.3392","388.94","0.2469","0.1004"
"0.050","0.050","0.900","15.3644","391.78","0.2483","0.1089"
"0.050","0.050","0.900","15.3644","391.78","0.2483","0.1089"
"0.051","0.051","0.740","15.3956","395.54","0.2502","0.0907"
"0.051","0.051","0.740","15.3956","395.54","0.2502","0.0907"
"0.051","0.052","0.640","15.4212","394.00","0.2488","0.0780"
"0.051","0.052","0.640","15.4212","394.00","0.2488","0.0780"
"0.052","0.052","0.640","15.4104","390.07","0.2465","0.0799"
"0.052","0.052","0.640","15.4104","390.07","0.2465","0.0799"
"0.052","0.052","0.520","15.4352","382.45","0.2413","0.0644"
"0.052","0.052","0.520","15.4352","382.45","0.2413","0.0644"
"0.051","0.053","0.560","15.4100","371.82","0.2350","0.0686"
"0.051","0.053","0.560","15.4100","371.82","0.2350","0.0686"
"0.054","0.054","0.520","15.4336","368.33","0.2324","0.0671"
"0.054","0.054","0.520","15.4336","368.33","0.2324","0.0671"
"0.053","0.054","0.470","15.4060","368.33","0.2328","0.0598"
"0.053","0.054","0.470","15.4060","368.33","0.2328","0.0598"
"0.053","0.055","0.520","15.3916","364.75","0.2308","0.0664"
"0.053","0.055","0.520","15.3916","364.75","0.2308","0.0664"
"0.056","0.056","0.380","15.4056","367.61","0.2324","0.0511"
"0.056","0.056","0.380","15.4056","367.61","0.2324","0.0511"
"0.055","0.056","0.490","15.4044","367.61","0.2324","0.0646"
"0.055","0.056","0.490","15.4044","367.61","0.2324","0.0646"
"0.056","0.057","0.370","15.3572","369.99","0.2346","0.0502"
"0.056","0.057","0.370","15.3572","369.99","0.2346","0.0502"
"0.055","0.057","0.490","15.3768","371.15","0.2351","0.0649"
"0.055","0.057","0.490","15.3768","371.15","0.2351","0.0649"
"0.057","0.058","0.450","15.3720","372.65","0.2361","0.0621"
"0.057","0.058","0.450","15.3720","372.65","0.2361","0.0621"
"0.056","0.059","0.420","15.4168","373.59","0.2360","0.0563"
"0.056","0.059","0.420","15.4168","373.59","0.2360","0.0563"
"0.059","0.059","0.340","15.4252","371.59","0.2346","0.0481"
"0.059","0.059","0.340","15.4252","371.59","0.2346","0.0481"
"0.058","0.059","0.490","15.4284","370.55","0.2339","0.0679"
"0.058","0.059","0.490","15.4284","370.55","0.2339","0.0679"
"0.060","0.061","0.400","15.4224","369.93","0.2336","0.0574"
"0.060","0.061","0.400","15.4224","369.93","0.2336","0.0574"
"0.062","0.061","0.290","15.4084","369.53","0.2336","0.0432"
"0.062","0.061","0.290","15.4084","369.53","0.2336","0.0432"
"0.061","0.061","0.310","15.4008","368.20","0.2328","0.0454"
"0.061","0.061","0.310","15.4008","368.20","0.2328","0.0454"
"0.061","0.062","0.320","15.3784","368.20","0.2332","0.0471"
"0.061","0.062","0.320","15.3784","368.20","0.2332","0.0471"
"0.060","0.063","0.210","15.3924","361.90","0.2290","0.0303"
"0.060","0.063","0.210","15.3924","361.90","0.2290","0.0303"
